Perido,Industria,Departamento,Cargo,Región,Sueldo_Min,Sueldo_Max
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Director de marketing,NOA,8778947.9085,11858230.3945875
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Director de marketing,Patagonia,12910217.5125,17438574.1096875
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Director de marketing,Buenos Aires,9605146.4355,12687672.921
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Director de marketing,Cuyo,8452528.86324,11165152.17048
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Director de marketing,Litoral,8260425.93453,10911398.71206
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Director de marketing,NEA,7924245.8092875,10467330.159825
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Director de marketing,NOA,8164374.470175,10784521.98285
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Director de marketing,Patagonia,12006433.044375,15859591.15125
2025-Q1,Servicios,MARKETING Y COMERCIAL,Director de marketing,Buenos Aires,9605146.4355,12687672.921
2025-Q1,Servicios,MARKETING Y COMERCIAL,Director de marketing,Cuyo,8452528.86324,11165152.17048
2025-Q1,Servicios,MARKETING Y COMERCIAL,Director de marketing,Litoral,8260425.93453,10911398.71206
2025-Q1,Servicios,MARKETING Y COMERCIAL,Director de marketing,NEA,7924245.8092875,10467330.159825
2025-Q1,Servicios,MARKETING Y COMERCIAL,Director de marketing,NOA,8164374.470175,10784521.98285
2025-Q1,Servicios,MARKETING Y COMERCIAL,Director de marketing,Patagonia,12006433.044375,15859591.15125
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Director de marketing,Buenos Aires,9124889.113725,12053289.27495
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Director de marketing,Cuyo,8029902.420078,10606894.561956
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Director de marketing,Litoral,7847404.6378035,10365828.776457
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Director de marketing,NEA,7528033.51882312,9943963.65183375
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Director de marketing,NOA,7756155.74666625,10245295.8837075
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Director de marketing,Patagonia,11406111.3921562,15066611.5936875
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Buenos Aires,3586000,5669690.71631875
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Cuyo,3155680,4989327.8303605
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Litoral,3083960,4875934.01603412
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NEA,2958450,4677494.84096297
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NOA,3048100,4819237.10887094
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Patagonia,4482500,7087113.39539844
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Buenos Aires,3580541.5162,5668610
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Cuyo,3150876.534256,4988376.8
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Litoral,3079265.703932,4875004.6
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NEA,2953946.750865,4676603.25
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NOA,3043460.28877,4818318.5
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Patagonia,4475676.89525,7085762.5
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Buenos Aires,3779218.14001875,5669689.50631875
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Cuyo,3325711.9632165,4989326.7655605
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Litoral,3250127.60041612,4875932.97543412
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NEA,3117854.96551547,4677493.84271297
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NOA,3212335.41901594,4819236.08037094
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Patagonia,4724022.67502344,7087111.88289844
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Comunicaciones,Buenos Aires,3973715.625,6357944.99999999
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Comunicaciones,Cuyo,3496869.75,5594991.59999999
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Comunicaciones,Litoral,3417395.4375,5467832.69999999
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Comunicaciones,NEA,3278315.390625,5245304.62499999
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Comunicaciones,NOA,3377658.28125,5404253.24999999
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Comunicaciones,Patagonia,4967144.53125,7947431.24999999
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Buenos Aires,3580547.5662,5669689.50631875
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Cuyo,3150881.858256,4989326.7655605
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Litoral,3079270.906932,4875932.97543412
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NEA,2953951.742115,4677493.84271297
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NOA,3043465.43127,4819236.08037094
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Patagonia,4475684.45775,7087111.88289844
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Buenos Aires,3580500,4735344.453125
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Cuyo,3150840,4167103.11875
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Litoral,3079230,4072396.2296875
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NEA,2953912.5,3906659.17382813
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NOA,3043425,4025042.78515625
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Patagonia,4475625,5919180.56640625
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Buenos Aires,3779218.14001875,5669689.50631875
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Cuyo,3325711.9632165,4989326.7655605
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Litoral,3250127.60041612,4875932.97543412
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NEA,3117854.96551547,4677493.84271297
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NOA,3212335.41901594,4819236.08037094
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Patagonia,4724022.67502344,7087111.88289844
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Buenos Aires,3582700,4490608.60606875
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Cuyo,3152776,3951735.5733405
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Litoral,3081122,3861923.40121912
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NEA,2955727.5,3704752.10000672
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NOA,3045295,3817017.31515844
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Patagonia,4478375,5613260.75758594
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Buenos Aires,3917100,4535551.3297875
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Cuyo,3447048,3991285.170213
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Litoral,3368706,3900574.14361725
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NEA,3231607.5,3741829.84707469
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NOA,3329535,3855218.63031938
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Patagonia,4896375,5669439.16223438
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Buenos Aires,3910535.4662,4706900
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Cuyo,3441271.210256,4142072
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Litoral,3363060.500932,4047934
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NEA,3226191.759615,3883192.5
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Comunicaciones,NOA,3323955.14627,4000865
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Comunicaciones,Patagonia,4888169.33275,5883625
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Marketing,Buenos Aires,3973975.2410875,7330821.8490375
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Marketing,Cuyo,3497098.212157,6451123.227153
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Marketing,Litoral,3417618.70733525,6304506.79017225
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Marketing,NEA,3278529.57389719,6047928.02545594
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Marketing,NOA,3377878.95492437,6231198.57168187
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Gerente de Marketing,Patagonia,4967469.05135938,9163527.31129687
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Marketing,Buenos Aires,3763414.27560656,5233044.61686875
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Marketing,Cuyo,3311804.56253377,4605079.2628445
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Marketing,Litoral,3236536.27702164,4500418.37050712
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Marketing,NEA,3104816.77737541,4317261.80891672
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Marketing,NOA,3198902.13426558,4448087.92433844
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Gerente de Marketing,Patagonia,4704267.8445082,6541305.77108594
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Marketing,Buenos Aires,4005878.87926875,5233032
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Marketing,Cuyo,3525173.4137565,4605068.16
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Marketing,Litoral,3445055.83617113,4500407.52
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Marketing,NEA,3304850.07539672,4317251.4
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Marketing,NOA,3404997.04737844,4448077.2
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Gerente de Marketing,Patagonia,5007348.59908594,6541290
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Marketing,Buenos Aires,3973715.625,5828116.25
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Marketing,Cuyo,3496869.75,5128742.3
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Marketing,Litoral,3417395.4375,5012179.975
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Marketing,NEA,3278315.390625,4808195.90625
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Marketing,NOA,3377658.28125,4953898.8125
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Gerente de Marketing,Patagonia,4967144.53125,7285145.3125
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Marketing,Buenos Aires,3584204.07200625,7330821.8490375
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Marketing,Cuyo,3154099.5833655,6451123.227153
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Marketing,Litoral,3082415.50192537,6304506.79017225
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Marketing,NEA,2956968.35940516,6047928.02545594
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Marketing,NOA,3046573.46120531,6231198.57168187
2025-Q1,IT,MARKETING Y COMERCIAL,Gerente de Marketing,Patagonia,4480255.09000781,9163527.31129687
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Marketing,Buenos Aires,3584204.07200625,6026802.03124999
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Marketing,Cuyo,3154099.5833655,5303585.78749999
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Marketing,Litoral,3082415.50192537,5183049.74687499
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Marketing,NEA,2956968.35940516,4972111.67578124
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Marketing,NOA,3046573.46120531,5122781.72656249
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Gerente de Marketing,Patagonia,4480255.09000781,7533502.53906249
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Marketing,Buenos Aires,3795044.12478125,5708780.27149375
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Marketing,Cuyo,3339638.8298075,5023726.6389145
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Marketing,Litoral,3263737.94731187,4909551.03348462
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Marketing,NEA,3130911.40294453,4709743.72398234
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Marketing,NOA,3225787.50606406,4852463.23076969
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Gerente de Marketing,Patagonia,4743805.15597656,7135975.33936719
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Marketing,Buenos Aires,3784000,5494223.4700375
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Marketing,Cuyo,3329920,4834916.653633
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Marketing,Litoral,3254240,4725032.18423225
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Marketing,NEA,3121800,4532734.36278094
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Marketing,NOA,3216400,4670089.94953188
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Gerente de Marketing,Patagonia,4730000,6867779.33754688
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Marketing,Buenos Aires,3785302.18359562,5087487.18438124
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Marketing,Cuyo,3331065.92156415,4476988.72225549
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Marketing,Litoral,3255359.87789223,4375238.97856787
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Marketing,NEA,3122874.30146639,4197176.92711452
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Marketing,NOA,3217506.85605628,4324364.10672405
2025-Q1,Servicios,MARKETING Y COMERCIAL,Gerente de Marketing,Patagonia,4731627.72949453,6359358.98047655
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Marketing,Buenos Aires,3786200,4735344.453125
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Marketing,Cuyo,3331856,4167103.11875
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Marketing,Litoral,3256132,4072396.2296875
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Marketing,NEA,3123615,3906659.17382813
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Marketing,NOA,3218270,4025042.78515625
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Gerente de Marketing,Patagonia,4732750,5919180.56640625
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Buenos Aires,2559484.53943875,4613473.24405
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Cuyo,2252346.3947061,4059856.454764
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Litoral,2201156.70391733,3967586.989883
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NEA,2111574.74503697,3806115.42634125
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NOA,2175561.85852294,3921452.2574425
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Patagonia,3199355.67429844,5766841.5550625
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Buenos Aires,2753343.501975,4377737.7483125
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Cuyo,2422942.281738,3852409.218515
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Litoral,2367875.4116985,3764854.46354875
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NEA,2271508.38912937,3611633.64235781
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NOA,2340341.97667875,3721077.08606563
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Patagonia,3441679.37746875,5472172.18539063
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Buenos Aires,2754400,4378000
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Cuyo,2423872,3852640
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Litoral,2368784,3765080
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NEA,2272380,3611850
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NOA,2341240,3721300
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Patagonia,3443000,5472500
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Comunicaciones,Buenos Aires,2793043,4768458.75
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Comunicaciones,Cuyo,2457877.84,4196243.7
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Comunicaciones,Litoral,2402016.98,4100874.525
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Comunicaciones,NEA,2304260.475,3933978.46875
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Comunicaciones,NOA,2374086.55,4053189.9375
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Comunicaciones,Patagonia,3491303.75,5960573.4375
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Buenos Aires,2698262.49,4377736.5383125
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Cuyo,2374470.9912,3852408.153715
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Litoral,2320505.7414,3764853.42294875
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NEA,2226066.55425,3611632.64410781
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NOA,2293523.1165,3721076.05756563
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Patagonia,3372828.1125,5472170.67289063
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Buenos Aires,2536159.395,3796789.9105125
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Cuyo,2231820.2676,3341175.121251
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Litoral,2181097.0797,3265239.32304075
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NEA,2092331.500875,3132351.67617281
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NOA,2155735.48575,3227271.42393562
2025-Q1,Lab & Pharma,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Patagonia,3170199.24375,4745987.38814063
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Buenos Aires,2891010.045,4377736.5383125
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Cuyo,2544088.8396,3852408.153715
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Litoral,2486268.6387,3764853.42294875
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NEA,2385083.287125,3611632.64410781
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NOA,2457358.53825,3721076.05756563
2025-Q1,Manufactura,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Patagonia,3613762.55625,5472170.67289063
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Buenos Aires,2477475,4031102.9
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Cuyo,2180178,3547370.552
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Litoral,2130628.5,3466748.494
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NEA,2043916.875,3325659.8925
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NOA,2105853.75,3426437.465
2025-Q1,Retail & Comercio,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Patagonia,3096843.75,5038878.625
2025-Q1,Servicios,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Buenos Aires,2477200,3852200
2025-Q1,Servicios,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Cuyo,2179936,3389936
2025-Q1,Servicios,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Litoral,2130392,3312892
2025-Q1,Servicios,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NEA,2043690,3178065
2025-Q1,Servicios,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NOA,2105620,3274370
2025-Q1,Servicios,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Patagonia,3096500,4815250
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Buenos Aires,2478300,3852579.43874375
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Cuyo,2180904,3390269.9060945
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Litoral,2131338,3313218.31731963
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NEA,2044597.5,3178378.03696359
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Jefe de Comunicaciones,NOA,2106555,3274692.52293219
2025-Q1,Transporte y logística,MARKETING Y COMERCIAL,Jefe de Comunicaciones,Patagonia,3097875,4815724.29842969
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Marketing,Buenos Aires,2704169.11483125,4377736.5383125
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Marketing,Cuyo,2379668.8210515,3852408.153715
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Marketing,Litoral,2325585.43875488,3764853.42294875
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Marketing,NEA,2230939.51973578,3611632.64410781
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Marketing,NOA,2298543.74760656,3721076.05756563
2025-Q1,Automotriz,MARKETING Y COMERCIAL,Jefe de Marketing,Patagonia,3380211.39353906,5472170.67289063
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Marketing,Buenos Aires,2843875.3404875,4613365.66405
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Marketing,Cuyo,2502610.299629,4059761.784364
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Marketing,Litoral,2445732.79281925,3967494.471083
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Marketing,NEA,2346197.15590219,3806026.67284125
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Marketing,NOA,2417294.03941438,3921360.8144425
2025-Q1,Banca & Serv Financieros,MARKETING Y COMERCIAL,Jefe de Marketing,Patagonia,3554844.17560938,5766707.0800625
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Marketing,Buenos Aires,2842400,4613400
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Marketing,Cuyo,2501312,4059792
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Marketing,Litoral,2444464,3967524
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Marketing,NEA,2344980,3806055
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Marketing,NOA,2416040,3921390
2025-Q1,Consumo masivo,MARKETING Y COMERCIAL,Jefe de Marketing,Patagonia,3553000,5766750
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Marketing,Buenos Aires,2914058.125,4768458.75
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Marketing,Cuyo,2564371.15,4196243.7
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Marketing,Litoral,2506089.9875,4100874.525
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Marketing,NEA,2404097.953125,3933978.46875
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Marketing,NOA,2476949.40625,4053189.9375
2025-Q1,"Gas, Petróleo y Minería",MARKETING Y COMERCIAL,Jefe de Marketing,Patagonia,3642572.65625,5960573.4375
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Marketing,Buenos Aires,2843871.7104875,4613473.24405
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Marketing,Cuyo,2502607.105229,4059856.454764
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Marketing,Litoral,2445729.67101925,3967586.989883
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Marketing,NEA,2346194.16115219,3806115.42634125
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Marketing,NOA,2417290.95391437,3921452.2574425
2025-Q1,IT,MARKETING Y COMERCIAL,Jefe de Marketing,Patagonia,3554839.63810937,5766841.5550625
